,sentence,task,label,encoded,output,target
2012,"- In Section 4.2, in the second paragraph, you refer to Appendix F and describe “sharp upward jump at collapse” in D’s loss.",asp,none,8.0,8,8
2013,"However, it seems the only Figure showing D’s loss when unconstrained is Figure 26, in which it is hard to notice any significant jump in the loss.",asp,asp_soundness-correctness,6.0,8,6
2014,"- In Appendix F, Figure 20 d), the title seems wrong. It seems to report sigma^2 values, but the title says “losses”.",asp,asp_soundness-correctness,6.0,1,6
2015,This investigation of GAN scalability is successful results-wise even though the inability to stabilize training without sacrificing great performance on ImageNet is disappointing.,asp,asp_substance,7.0,7,7
2016,The improvement over previous SOTA is definitely significant.,asp,none,8.0,8,8
2017,This work thus shows a modern GAN architecture for complex datasets that could be a strong basis for future work.,asp,asp_replicability,5.0,8,5
2018,"However, I think the paper could and should be improved with some more detailed analysis and discussions of exhibited behaviors in order to further guide and encourage future work.",asp,asp_substance,7.0,7,7
2019,"It could also be clarified on some aspects, and potentially re-structured a bit to be better align with its probable impact directions.",asp,asp_clarity,1.0,1,1
2020,I would also be curious to see the proposed techniques applied on simpler datasets.,asp,asp_replicability,5.0,2,5
2021,Can this be useful for someone having less compute power and working on something similar to CelebA?,asp,asp_substance,7.0,7,7
2022,The paper tackles the problem of semi-supervised classification using GAN-based models.,asp,none,8.0,8,8
2023,They proposed a manifold regularization by approximating the Laplacian norm using the stochastic finite difference.,asp,none,8.0,8,8
2024,The motivation is that making the classifier invariant to perturbations along the manifold is more reasonable than random perturbations.,asp,none,8.0,8,8
2025,The idea is to use GAN to learn the manifold.,asp,none,8.0,8,8
2026,The difficulty is that (the gradient of) Laplacian norm is impractical to compute for DNNs.,asp,none,8.0,8,8
2027,"They stated that another approximation of the manifold gradient, i.e. adding Gaussian noise \delta to z directly (||f(z) - f(g(z+\delta))||_F) has some drawbacks when the magnitude of noise is too large or too small.",asp,none,8.0,8,8
2028,"The authors proposed another improved gradient approximation by first computing the normalized manifold gradient \bar r(z) and then adding a tunable magnitude of \bar r(z) to g(z), i.e., ||f(z) - f(g(z) +\epsilon \bar r(z) )||_F. Since several previous works Kumar et al. (2017) and Qi et al. (2018) also applied the idea of manifold regularization into GAN, the authors pointed out several advantages of their new regularization.",asp,none,8.0,8,8
2029,Pros:,asp,none,8.0,8,8
2030,- The paper is clearly written and easy to follow. It gives some intuitive explanations of why their method works.,asp,asp_clarity,1.0,1,1
2031,- The idea is simple and easy to implement based on a standard GAN.,asp,asp_soundness-correctness,6.0,6,6
2032,- The authors conduct various experiments to show the interaction of the regularization and the generator.,asp,asp_substance,7.0,7,7
2033,Cons:,asp,none,8.0,8,8
2034,"- For semi-supervised classification, the paper did not report the best results in other baselines.",asp,asp_meaningful-comparison,2.0,7,2
2035,"E.g., in Table 1 and 2,  the best result of VAT (Miyato et al., 2017) is VAT+Ent, 13.15 for CIFAR-10 (4000 labels) and 4.28 for SVHN (1000 labels).",asp,asp_meaningful-comparison,2.0,8,2
2036,"The performance of the proposed method is worse than the previous work but they claimed ""state-of-the-art"" results.",asp,asp_soundness-correctness,6.0,7,6
2037,"The paper also misses several powerful baselines of semi-supervised learning, e.g. [1,2].",asp,asp_meaningful-comparison,2.0,2,2
2038,The experimental results are not very convincing because many importance baselines are neglected.,asp,asp_meaningful-comparison,2.0,7,2
2039,"- The paper does not have a significant novel contribution, but rather extends GANs (improved-GAN mostly) with a manifold regularization, which has been explored in many other works Kumar et al. (2017) and Qi et al. (2018).",asp,asp_originality,4.0,4,4
2040,"I'm wondering whether other smoothness regularizations can achieve the same effect when applied to semi-supervised learning, e.g. spectral normalization[3].",asp,asp_soundness-correctness,6.0,7,6
2041,It would be better to compare with them.,asp,asp_meaningful-comparison,2.0,7,2
2042,References:,asp,none,8.0,8,8
2043,"[1] Adversarial Dropout for Supervised and Semi-Supervised Learning, AAAI 2018",asp,none,8.0,8,8
2044,"[2] Smooth Neighbors on Teacher Graphs for Semi-supervised Learning, CVPR 2018",asp,none,8.0,8,8
2045,"[3] Spectral Normalization for Generative Adversarial Networks, ICLR 2018",asp,none,8.0,8,8
2046,This paper points out that the traditional way of model selection is flawed due to that the validation/test set is often small.,asp,none,8.0,8,8
2047,"The authors also attribute the existence of adversarial examples to the small validation/test set, which I agree to some degree.",asp,none,8.0,8,8
2048,"Hence, the authors proposed an alternative approach to comparing different classification models by the notion of inter-model discrepancy.",asp,none,8.0,8,8
2049,"The main idea is reasonable, but it requires that the models to compare all perform reasonably well.",asp,none,8.0,8,8
2050,"Otherwise, some poorly performed models could lead to near-random or adversarial inter-model discrepancies, failing the proposed approach.",asp,asp_soundness-correctness,6.0,6,6
2051,"Another potential issue is that the proposed approach cannot handle training set bias. If all models are biased in similar ways (e.g., toward a particular class or domain), they will not reveal informative discrepancies for the images over which they all make similar mistakes.",asp,asp_soundness-correctness,6.0,6,6
2052,Another question which is not answered in the paper is the number $k$ of images to select for each pair of classifiers. Is this number task-dependent? Is it related to the number of classes?,asp,asp_clarity,1.0,1,1
2053,What is a general guideline for one to choose this number $k$ given a new application scenario?,asp,asp_clarity,1.0,1,1
2054,"The unlabeled set is not ""unlabeled"" in essence. If my understanding was correct, it cannot contain open-set images which do not belong to any of the classes of interest.",asp,asp_soundness-correctness,6.0,6,6
2055,It is also nontrivial to control that the images contain only one salient object per image.,asp,asp_soundness-correctness,6.0,8,6
2056,"Hence, while I agree with the authors that existing approaches to comparing deep neural network classifiers could be improved, I think the proposed solution is not a good alternative yet.",asp,asp_soundness-correctness,6.0,7,6
2057,The authors propose a notion of conductance to attribute the deep neural network’s prediction to its hidden units.,asp,none,8.0,8,8
2058,The conductance is the flow of attribution via the hidden unit(s) in consideration.,asp,none,8.0,8,8
2059,The paper proposes using conductance to not only evaluate importance of hidden unit to the prediction for a specific input but also over a set of inputs.,asp,none,8.0,8,8
2060,The strongest part of the analysis of conductance is that conductance naturally couples  the path at the base features with that of the hidden layer.,asp,asp_substance,7.0,8,7
2061,The authors position their work well within the existing approaches in the community and generalizes the efficient use of measuring hidden activation wrt to specific input or set of inputs.,asp,asp_soundness-correctness,6.0,8,6
2062,The analysis makes efficient use of mean value theorem in the context of  parametrization of the loss function.,asp,asp_soundness-correctness,6.0,8,6
2063,Conductance seems to satisfy the completeness of hidden features.,asp,asp_soundness-correctness,6.0,8,6
2064,"Further, it also satisfies the layer-wise conservation principle with the outputs completely redistributed  to the inputs.",asp,asp_substance,7.0,6,7
2065,It would be good to see more analysis on the axioms 1 through to 4 for the sake of completeness in the light of partial axiomatization of conductance.,asp,asp_substance,7.0,7,7
2066,The authors provide empirical evaluation of conductance over a variety of tasks.,asp,asp_substance,7.0,8,7
2067,"It would be good to see some more insight in order to relate to interpretability of the importance of neurons, although there has been no claims made on it as its hard to measure importance without interpretability.",asp,asp_substance,7.0,7,7
2068,"In this work the authors propose an extension of mixture density networks to the continuous domain, named compound density networks.",asp,none,8.0,8,8
2069,Specifically the paper builds on top of the idea of the ensemble neural networks (NNs) and introduces a stochastic neural network for handling the mixing components.,asp,none,8.0,8,8
2070,The mixing distribution is also parameterised by a neural network.,asp,none,8.0,8,8
2071,"The authors claim that the proposed model can result in better uncertainty estimates and the experiments attempt to demonstrate the benefits of the approach, especially in cases of having to deal with adversarial attacks.",asp,none,8.0,8,8
2072,The paper in general is well written and easy to follow.,asp,asp_clarity,1.0,1,1
2073,I have some concerns regarding the presentation of the main objective and the lack of justification in certain parts of the methodology.,asp,asp_substance,7.0,7,7
2074,Let me elaborate.,asp,none,8.0,8,8
2075,"First of all, I don’t understand how the main equation of the compound density network in Equation (3) is different from the general case of a Bayesian neural network? Can the authors please comment on that?",asp,asp_replicability,5.0,1,5
2076,I also find weird the way that the authors arrive to their final objective in Equation (5).,asp,asp_replicability,5.0,1,5
2077,They start from Equation (4) which is incorrectly denoted as the log-marginal distribution while it is the same conditional distribution introduced in Equation (3) with the extra summation for all the available data points.,asp,asp_soundness-correctness,6.0,6,6
2078,Then they continue to Equation (5) which they present as the combination of the true likelihood with a KL regularisation term.,asp,asp_replicability,5.0,8,5
2079,"However, what the authors implicitly did was to perform variational inference for maximising their likelihood by introducing a variational distribution q(\theta) = p(\theta | g(x_n; \psi).",asp,asp_replicability,5.0,8,5
2080,Is there a reason why the authors do not introduce their objective by following the variational framework?,asp,asp_replicability,5.0,6,5
2081,"Furthermore, in the beginning of Section 3.1 the authors present their idea on probabilistic hypernetoworks which “maps x to a distribution over parameters instead of specific value \theta.” How is this different from the case that we were considering so far? If we had a point estimate for \theta we would not require to take an expectation in Equation (3) in the first place.",asp,asp_soundness-correctness,6.0,7,6
2082,"My biggest concern in the methodology, however, has to do with the selection of the matrix variate normal prior for the weights and the imposition of diagonal covariances (diag(a) and diag(b)).",asp,asp_replicability,5.0,2,5
2083,"The Kronecker product between two diagonal matrices results in another diagonal matrix, i.e., diagonal covariance, which implies that the weights within a layer are given by an independent multivariate Gaussian.",asp,none,8.0,8,8
2084,What is the purpose then for introducing the matrix variate Gaussian?,asp,asp_replicability,5.0,1,5
2085,I would expect that you would like to impose additional structure to the weights.,asp,none,8.0,8,8
2086,I expect the authors to comment on that.,asp,asp_replicability,5.0,7,5
2087,Regarding the experimental evaluation of the model rather confusing.,asp,asp_substance,7.0,7,7
2088,The authors have proposed a model that due to the mixing is better suited for predictions with heteroscedastic noise and can better quantify the aleatoric uncertainty.,asp,none,8.0,8,8
2089,"However, the selected experiments on the cubic regression toy data (Section 5.1) and the out-of-distribution classification (Section 5.2) are clear examples of system’s noise, i.e. epistemic uncertainty.",asp,asp_substance,7.0,7,7
2090,The generative process of the toy data clearly states that there is no heteroscedastic noise to handle.,asp,none,8.0,8,8
2091,"The same applies for the notMNIST data which belong to a completely different data set compared to MNIST and thus out of sample prediction cannot benefit from the mixing; i.e., variations have to be explained by system’s noise.",asp,none,8.0,8,8
2092,So overall I have the feeling that the authors have not succeeded to evaluate the model’s power with these two experiments and we cannot draw any strong conclusions regarding the benefit of the proposed mixing approach.,asp,asp_substance,7.0,7,7
2093,"To continue with the experimental evaluation, I found the plots with the predictive uncertainty in Figure 3 a bit confusing.",asp,asp_substance,7.0,7,7
2094,"The plot by itself, as I understood, quantifies the model’s uncertainty in in- and out-of sample prediction.",asp,none,8.0,8,8
2095,"While I agree with the authors that it is generally desirable for a model to be more confident when predicting in MNIST (since it has already seen samples of it) compared to when predicting in notMNIST (completely different data), these plots tells us nothing regarding the predictive power of the model.",asp,asp_substance,7.0,7,7
2096,"There is no value in being very confident if you are wrong and vice-versa, so unless there is an accompanying plot/table reporting the accuracy I see not much value from this plot alone.",asp,asp_substance,7.0,7,7
2097,"Finally, it is unclear how the authors have picked the best \lambda parameter for their approach? On page 5 they state that they “pick the value that results in a good trade-off between high uncertainty estimates and high prediction accuracy.” Does this mean that you get to observe the performance in the test in order to select the appropriate value for \lambda? If this is the case this is completely undesirable and is considered a bad practice.",asp,asp_replicability,5.0,1,5
2098,Summary:,asp,none,8.0,8,8
2099,This paper proposes a generative point cloud model based on adversarial learning and definitti’s representation theorem of exchangeable variables.,asp,none,8.0,8,8
2100,"The main focus in experiments and the exposition is on 3D point clouds representing object shapes (seems the surface, but could also be the interior of objects, please clarify).",asp,none,8.0,8,8
2101,"The main idea is to represent a point cloud using a global latent variable that captures the overall shape, and a collection of local latent variables that code for the position of a point on the shape.",asp,none,8.0,8,8
2102,The model consists of thee components:,asp,none,8.0,8,8
2103,"(i) an “encoder” that takes a point cloud as input and maps it to a (point estimate of) the global latent variable of the shape represented by the input cloud, a point-net architecture is used here",asp,none,8.0,8,8
2104,"(ii) a “decoder” that takes the estimated global latent variable, and a local latent variable, and maps it to an “output” point in the cloud to be produced by the model.",asp,none,8.0,8,8
2105,"(iii) a “discriminator” network that aims to distinguish points from a *given* shape, and the points produced by pipe-lining the encoder and decoder.",asp,none,8.0,8,8
2106,"Critically different from conventional GANs, the discriminator is optimized *per shape*, ie each point cloud is considered as a *distribution* over R^3 specific to that shape.",asp,none,8.0,8,8
2107,"(iv) a “shape prior” that, once the encoder-decoder model from above is trained, is used to model the distribution over the global latent variables.",asp,none,8.0,8,8
2108,"This model is trained, presumably, in a conventional GAN style using the global latent variable representations inferred across the different training point clouds.",asp,none,8.0,8,8
2109,"As compared to prior work by Achiloptas et al (2017), the proposed approach has the advantage to allow for sampling an arbitrary number of points from the target shape, rather than a fixed pre-defined number.",asp,none,8.0,8,8
2110,"In addition, the authors propose to minimize a weighted average of a lower bound and upper bound on the Wasserstein distance between the distributions of points corresponding to given shapes.",asp,none,8.0,8,8
2111,"This approach translates to improved quantitative evaluation measures,",asp,none,8.0,8,8
2112,"Experiments are conducted on a simple toy data set, as  a proof of concept, and on data from ModelNet10 and ModelNet40.",asp,none,8.0,8,8
2113,Two performance metrics are introduced to assess the auto-encoding ability of the model: to what extent does the encoder-decoder pipeline result in point clouds similar to the shape from which the input point-cloud is generated.,asp,none,8.0,8,8
2114,"Overall I find the idea of the paper interesting and worth publishing, but the exposition of the paper is less than ideal and needs further work.",asp,none,8.0,3,8
2115,"The experimental validation of the proposed approach can also be further improved, see more specific comments below.",asp,none,8.0,7,8
2116,Specific comments:,asp,none,8.0,8,8
2117,"- The counter example at the bottom of page 2 is limited, in the sense that the oracle assumption seems highly non-realistic, casting doubt on the relevance of the argument.",asp,asp_substance,7.0,7,7
2118,- The notation in section 3 (before 3.1) is rather sloppy.,asp,asp_substance,7.0,1,7
2119,"For example,",asp,none,8.0,8,8
2120,"- please define P and G, the elements of the divergence D(P||G) that appears in the first paragraph of section 3.",asp,none,8.0,8,8
2121,"- it is not defined in which space theta lives, it is not clear what the authors intend with the notation G_theta(u) \sim p(theta).",asp,none,8.0,1,8
2122,- what prior distributions p(z) and p(u) are used? What is the choice based on?,asp,asp_substance,7.0,1,7
2123,"- abbreviation IPM is referred several times in the paper, but remains undefined in the paper until end of page 4, please define earlier.",asp,asp_substance,7.0,1,7
2124,"- The model G_theta does not appear in the training objective function (4), how is this module trained precisely?",asp,asp_substance,7.0,1,7
2125,"- Lack of clarity in the following passage: “In our setting, each point xi in the point cloud can be considered to correspond to single images when we train GANs over images”",asp,asp_clarity,1.0,1,1
2126,"- The notion of divergence D(P|G) is not made concrete in section 3 and 3.1, which makes the notation of rather little use.",asp,arg_other,0.0,1,0
2127,- The following paper merits a discussion in the related work section:,asp,none,8.0,8,8
2128,"“TOWARDS A NEURAL STATISTICIAN”, ICLR’17,",asp,none,8.0,8,8
2129,https://openreview.net/pdf?id=HJDBUF5le,asp,none,8.0,8,8
2130,- The manuscript contains many typos.,asp,none,8.0,1,8
2131,For example,asp,none,8.0,8,8
2132,"“vedio” op page 4, “circile” on page 5, “condct” on page 8, etc.",asp,arg_other,0.0,1,0
2133,Please proof read your paper and fix these.,asp,none,8.0,8,8
2134,The refenence to  Bengio 2018 is incomplete: what do you refer to precisely?,asp,asp_substance,7.0,1,7
2135,- There seems to be no mention of the dimension of the “local” latent variables z_i.,asp,none,8.0,7,8
2136,"Please comment on the choice, and its impact on the behavior of the model.",asp,asp_substance,7.0,7,7
2137,- The quantitative evaluation in table 1 is interesting and useful.,asp,asp_motivation-impact,3.0,3,3
2138,"It is limited, however, in the sense that it (only) measures auto-encoding capabilities: to what extent can the shape be reproduced given a sample point cloud from the given shape.",asp,asp_replicability,5.0,6,5
2139,"Quantitative evaluation of generative modeling performance is unfortunately missing from this paper, as it is in much of the GAN literature.",asp,arg_other,0.0,2,0
2140,Could you please comment on how this can/will be fixed?,asp,none,8.0,7,8
2141,- The toy data set experiments could be dropped  to make room for experiments suggested below.,asp,asp_substance,7.0,7,7
2142,- An experimental study of the effect of the mixing parameter “s” would be useful to include.,asp,asp_substance,7.0,7,7
2143,"For example, by taking s on a grid from 0 to 1, one could plot the coverage and distance-to-face measures.",asp,none,8.0,8,8
2144,- Experimental evaluation of auto-encoding using a variable number of input points is interesting to add: ie how do the two evaluation measures evolve as a function of the number of points in the input point cloud?,asp,asp_substance,7.0,7,7
2145,"- Similar, it is interesting to evaluate how auto encoding performs when non-uniform decimation of the input cloud is performed, eg what happens if we “chop off” part of the input point cloud (eg the legs of the chair), does the model recover and add the removed parts?",asp,asp_substance,7.0,7,7
2146,This is potentially useful to practitioners which have to deal with incomplete point clouds acquired by range scanners.,asp,none,8.0,8,8
2147,- Analysis of shapes with different genus and dimensions would be interesting.,asp,asp_substance,7.0,7,7
2148,"Does the model manage to capture that some shapes have holes, or consists of a closed 2D surface (ball) vs an open surface (disk),",asp,asp_substance,7.0,7,7
2149,despite a simple prior on the local latent variables z?,asp,none,8.0,8,8
2150,Summary:,asp,none,8.0,8,8
2151,"This paper proposes a suite of tricks for training large-scale GANs, and obtaining state-of-the-art results for high-resolution images.",asp,none,8.0,8,8
2152,"The paper starts from a self-attention GAN baseline (Zhang 2018), and proposes:",asp,none,8.0,8,8
2153,-	Increasing batch size (8x) and model size (2x),asp,none,8.0,8,8
2154,"-	Splitting noise z in multiple chunks, and injecting it in multiple layers of the generator",asp,none,8.0,8,8
2155,-,asp,none,8.0,8,8
2156,"Sampling from truncated normal distribution, where samples with norms that exceed a specific threshold are resampled.",asp,none,8.0,8,8
2157,This seems to be used only at test-time and is used to control variety-fidelity tradeoff.,asp,none,8.0,8,8
2158,The generator is encouraged to be smooth using an orthogonal regularization term.,asp,none,8.0,8,8
2159,"In addition, the paper proposes practical recipes for characterizing collapse in GANs.",asp,none,8.0,8,8
2160,"In the generator, the exploding of the top 3 singular values of each weight matrix seem to indicate collapse.",asp,none,8.0,8,8
2161,"In the discriminator, the sudden increase of the ratio of first/second singular value of weight matrices indicate collapse in GANs.",asp,none,8.0,8,8
2162,"Interestingly, the paper suggests that various regularization methods which can improve stability in GAN training, do not necessarily correspond to improvement in performance.",asp,none,8.0,8,8
2163,Strengths:,asp,none,8.0,8,8
2164,-	Proposed techniques are intuitive and very well motivated,asp,asp_motivation-impact,3.0,3,3
2165,"-	One of the big pluses of this work is that authors try to ""quantify"" each proposed technique with training speed and/or performance improvement. This is really a good practice.",asp,asp_substance,7.0,7,7
2166,-	Detailed analysis for detecting collapse and improving stability in large-scale GAN,asp,asp_substance,7.0,7,7
2167,"-	Probably no need to mention that, but results are quite impressive",asp,asp_soundness-correctness,6.0,7,6
2168,Weaknesses:,asp,none,8.0,8,8
2169,-	Computational budget required is massive.,asp,asp_replicability,5.0,7,5
2170,"The paper mentions model use from 128-256 TPUs, which severely limits reproducibility of results.",asp,asp_replicability,5.0,8,5
2171,Comments/Questions:,asp,none,8.0,8,8
2172,-	Can you elaborate more on why BatchNorm statistics are computed across all devices as opposed to per-device? Was this crucial for best performance?,asp,asp_soundness-correctness,6.0,7,6
2173,-	It is not clear if provided analysis for large-scale GANs apply for small-medium sized GANs.,asp,asp_clarity,1.0,1,1
2174,Providing such analysis would be also helpful for the community.,asp,asp_clarity,1.0,7,1
2175,"-	How do you see the impact of the suggested techniques on tackling harder data-modalities for GANs, e.g. text or sequential data in general?",asp,asp_soundness-correctness,6.0,6,6
2176,Overall recommendation:,asp,none,8.0,8,8
2177,"The paper is well written, ideas are well motivated/justified and results are very compelling.",asp,asp_motivation-impact,3.0,3,3
2178,This is a good paper and I higly recommend acceptance.,asp,arg_other,0.0,3,0
2179,This paper is clearly written and in an interesting domain.,asp,asp_clarity,1.0,1,1
2180,The question asked is whether or not pretrained mean-field RBMs can help in preventing adversarial attacks.,asp,none,8.0,8,8
2181,"However, there are some key issues with the paper that are not clear.",asp,asp_clarity,1.0,1,1
2182,The first is regarding the structure of the paper.,asp,none,8.0,8,8
2183,"The authors combine two ideas, 1: the training of MF RBMs and 2: the the ability to prevent adversarial attacks.",asp,none,8.0,8,8
2184,"The combination of ideas is ok, however, it is unclear how novel or how good is the proposed MF training of the RBMs.",asp,asp_originality,4.0,4,4
2185,It would make the paper much stronger if the authors perform quantitative + qualitative evaluation on the MF training of RBMs first.,asp,asp_substance,7.0,7,7
2186,"Without doing so, it leaves the reader wondering why not simply a standard RBM trained using a standard method (e.g. contrastive divergence).",asp,asp_substance,7.0,7,7
2187,"In a related note, using MF for training BMs have been proposed previously and found to not work due to various reasons:",asp,asp_soundness-correctness,6.0,6,6
2188,see paragraph after equation 8 of the Deep BM paper: http://proceedings.mlr.press/v5/salakhutdinov09a/salakhutdinov09a.pdf,asp,none,8.0,8,8
2189,"It would be very interesting to contrast the proposed method with other previously proposed MF based method, in particular using Free energy to approximate the expectation of the model without constraints.",asp,asp_substance,7.0,7,7
2190,"It is also unclear how the calculation of relative entropy ""D"" was performed in figure 3.",asp,asp_replicability,5.0,1,5
2191,Obtaining the normalized marginal density in a BM is very challenging due to the partition function.,asp,none,8.0,8,8
2192,The second part of the paper associate good performance in preventing adversarial attacks with the possibility of denoising by the pretrained BM.,asp,asp_substance,7.0,7,7
2193,"This is a very good point, however the paper do not compare or contrast with existing methods.",asp,asp_substance,7.0,2,7
2194,"For example, it is curious to see how denoising Auto encoders would perform.",asp,asp_substance,7.0,7,7
2195,"In addition, it could be worthwhile to compare and benchmark on existing evaluations: https://arxiv.org/pdf/1802.06806.pdf",asp,asp_substance,7.0,7,7
2196,"- The authors should make a distinction on what kinds of attack is considered: white box, black box or grey box.",asp,asp_substance,7.0,1,7
2197,Defending against black box attacks is considerably easier than defending against white-box attacks.,asp,none,8.0,8,8
2198,"In summary, the paper is interesting, however, more experiments could be added to concretely demonstrate the advantage",asp,none,8.0,7,8
2199,of the proposed MF BMs in increasing robustness against adversarial attacks.,asp,none,8.0,8,8
2200,"The paper shows that Bayesian neural networks, trained with Dropout MC (Gal et al.) struggle to fully capture the posterior distribution of the weights.",asp,none,8.0,8,8
2201,This leads to over-confident predictions which is problematic particularly in an active learning scenario.,asp,none,8.0,8,8
2202,"To prevent this behavior, the paper proposes to combine multiple Bayesian neural networks, independently trained with Dropout MC, to an ensemble.",asp,none,8.0,8,8
2203,The proposed method achieves better uncertainty estimates than a single Bayesian neural networks model and improves upon the baseline in an active learning setting for image classification.,asp,none,8.0,8,8
2204,"The paper addresses active deep learning which is certainly an interesting research direction since in practice, labeled data is notoriously scarce.",asp,asp_motivation-impact,3.0,3,3
2205,"However, the paper contains only little novelty and does not provide sufficiently new scientific insights.",asp,asp_originality,4.0,4,4
2206,It is well known from the literature that combining multiply neural networks to an ensemble leads to better performance and uncertainty estimates.,asp,none,8.0,8,8
2207,"For instance, Lakshminarayanan et al.[1] showed that Dropout MC can produce overconfident wrong prediction and, by simply averaging prediction over multiple models, one achieves better performance and confidence scores.",asp,none,8.0,8,8
2208,"Also, Huand et al. [2] showed that by taking different snapshots of the same network at different timesteps performance improves.",asp,none,8.0,8,8
2209,"It would also be great if the paper could related to other existing work that uses Bayesian neural networks in an active learning setting such as Bayesian optimization [3, 4] or Bandits[5].",asp,asp_meaningful-comparison,2.0,2,2
2210,Another weakness of the paper is that the empirical evaluation is not sufficiently rigorous:,asp,asp_substance,7.0,7,7
2211,"1) Besides an comparison to the work by Lakshminarayanan et. al, I would also like to have seen a comparison to other existing Bayesian neural network approaches such as stochastic gradient Markov-Chain Monte-Carlo methods.",asp,asp_meaningful-comparison,2.0,2,2
2212,"2) To provide a better understanding of the paper, it would also be interesting to see how sensitive it is with respect to the ensemble size M.",asp,asp_soundness-correctness,6.0,7,6
2213,"3) Furthermore, for the experiments only one neural network architecture was considered and it remains an open question, how the presented results translate to other architectures.",asp,asp_substance,7.0,7,7
2214,"The same holds for the type of data, since the paper only shows results for image classification benchmarks.",asp,asp_substance,7.0,7,7
2215,"4) Figure 3: Are the results averaged over multiple independent runs? If so, how many runs did you perform and could you also report confidence intervals? Since all methods are close to each other, it is hard to estimate how significant the difference is.",asp,asp_clarity,1.0,1,1
2216,[1] Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles,asp,none,8.0,8,8
2217,"Balaji Lakshminarayanan, Alexander Pritzel, Charles Blundel",asp,none,8.0,8,8
2218,NIPS 2017,asp,none,8.0,8,8
2219,[2] Gao Huang and Yixuan Li and Geoff Pleiss and Zhuang Liu and John E. Hopcroft and Kilian Q. Weinberger,asp,none,8.0,8,8
2220,"Snapshot Ensembles: Train 1, get {M} for free}",asp,none,8.0,8,8
2221,ICLR 2017,asp,none,8.0,8,8
2222,[3] Bayesian Optimization with Robust Bayesian Neural Networks,asp,none,8.0,8,8
2223,J. Springenberg and A. Klein and S.Falkner and F. Hutter,asp,none,8.0,8,8
2224,NIPS 2016,asp,none,8.0,8,8
2225,[4] J. Snoek and O. Rippel and K. Swersky and R. Kiros and N. Satish and N. Sundaram and M. Patwary and Prabhat and R. Adams,asp,none,8.0,8,8
2226,Scalable Bayesian Optimization Using Deep Neural Networks,asp,none,8.0,8,8
2227,ICML 2015,asp,none,8.0,8,8
2228,[5] Deep Bayesian Bandits Showdown: An Empirical Comparison of Bayesian Deep Networks for Thompson Sampling,asp,none,8.0,8,8
2229,"Carlos Riquelme, George Tucker, Jasper Snoek",asp,none,8.0,8,8
2230,ICLR 2018,asp,none,8.0,8,8
2231,The main contributions of this work are essentially on the theoretical aspects.,asp,none,8.0,8,8
2232,"It seems that the proposed algorithm is not very original because its two parts, namely prediction (coefficient estimation) and learning (dictionary update) have been widely used in the literature, using respectively a IHT and a gradient descent.",asp,asp_originality,4.0,4,4
2233,The authors need to describe in detail the algorithmic novelty of their work.,asp,asp_originality,4.0,4,4
2234,The definition of “recovering true factor exactly” need to be given.,asp,asp_soundness-correctness,6.0,1,6
2235,"The proposed algorithm involves several tuning parameters, when alternating between two updating rules, an IHT-based update for coefficients and a gradient descent-based update for the dictionary.",asp,none,8.0,8,8
2236,"Therefore, an appropriate choice of their values need to be given.",asp,asp_replicability,5.0,7,5
2237,"In the algorithm, the authors need to define the HT function in (3) and (4).",asp,asp_clarity,1.0,1,1
2238,"In the experiments, the authors compare the proposed method to only the one proposed by Arora et al. 2015.",asp,none,8.0,8,8
2239,"We think that this is not enough, and more extensive experimental results would provide a better paper.",asp,asp_substance,7.0,7,7
2240,"There are some typos that can be easily found, such as “of the out algorithm”.",asp,asp_clarity,1.0,1,1
2241,The paper devises a pipeline that aims to address catastrophic forgetting in continual learning (CL) by the well-known generative replay (GR) technique.,asp,none,8.0,8,8
2242,The key ingredient of the pipeline is a modern variational auto-encoder (VAE) that is trained with class labels with respect to a mutual information maximization criterion.,asp,none,8.0,8,8
2243,"The paper does not follow a smooth story line, where an open research question is presented and a solution to this problem is developed in steps.",asp,asp_clarity,1.0,1,1
2244,"The flowchart in Fig 1 is rather a system design consisting of many components, the functionality of which is not clearly described and existence of which is not justified.",asp,asp_clarity,1.0,1,1
2245,This complex flowchart does not even describe the complete task.,asp,asp_clarity,1.0,1,1
2246,It is in the end plugged into a continual learning algorithm which also performs domain transformation.,asp,asp_clarity,1.0,8,1
2247,"All of these pieces are very well-known methods (e.g. VAEs, conditional VAEs, CL, catastrophic forgetting, domain transformation) in the literature and this paper puts them together in a straightforward way.",asp,asp_substance,7.0,8,7
2248,"Hence, I kindly do not think the outcome is truly a research result.",asp,asp_originality,4.0,7,4
2249,It is more system engineering than science.,asp,asp_originality,4.0,4,4
2250,The next submission of the paper could choose one or few of these pieces as target research problems and develop a thoroughly analyzed novel technical solution for them.,asp,asp_substance,7.0,7,7
2251,"If this solution can be proven to improve a valuable metric (e.g. accuracy, interpretability, theoretical understanding, or computational efficiency) of a setup, it is then worthwhile being published.",asp,asp_substance,7.0,7,7
2252,Minor: The abstract could be improved by providing more clear pointers to the presented novelty.,asp,asp_substance,7.0,7,7
2253,Summary:,asp,none,8.0,8,8
2254,The authors propose using non-Euclidean spaces for GCNs.,asp,none,8.0,8,8
2255,"This is inspired by the recent work into non-Euclidean, and especially hyperbolic, embeddings.",asp,none,8.0,8,8
