,sentence,task,label,encoded,output,target
2186,Thank you for your appreciation of our work!,reb_coarse,nonarg,2.0,2,2
2187,We would like to thank Reviewer 2 for their review and constructive suggestions.,reb_coarse,nonarg,2.0,2,2
2188,Our responses inline:,reb_coarse,nonarg,2.0,2,2
2189,>Discussions sometimes lack depth or are absent.,reb_coarse,nonarg,2.0,2,2
2190,-We have added an additional section (Appendix G) expanding on our discussion and providing additional insight into the observed instabilities.,reb_coarse,concur,0.0,0,0
2191,">For example, it is unclear to me why some larger models are not amenable to truncation.",reb_coarse,nonarg,2.0,2,2
2192,"Besides visible artifacts, what does it mean? Why does a smoother G reduces those artifacts?",reb_coarse,nonarg,2.0,2,2
2193,"-Truncation introduces a train-test disparity in G’s inputs--at sampling time, G is given a distribution it has effectively never seen in training.",reb_coarse,concur,0.0,0,0
2194,The observation that imposing orthogonality constraints improves amenability to truncation is empirical.,reb_coarse,concur,0.0,0,0
2195,"Our suspicion is that if G is not encouraged to be “smooth” in some sense, then it is likely that G will only properly generate images given points from the untruncated distribution.",reb_coarse,concur,0.0,0,0
2196,"We hypothesize that models which are not amenable end up learning mappings which, when given truncated noise, either attenuate or amplify certain activation pathways, leading to extreme output values (hence the observed saturation artifacts).",reb_coarse,concur,0.0,0,0
2197,"We speculate that encouraging G’s filters to have minimum pairwise cosine similarity means that, when exposed to distribution shift, the network’s features are less correlated and less likely to align and amplify an activation path it would otherwise have learned to scale properly.",reb_coarse,concur,0.0,0,0
2198,>Were samples from those networks better without using truncation? Why would this be?,reb_coarse,nonarg,2.0,2,2
2199,"-Samples from those networks without truncation do not have measurably different quality, and their training metrics (losses, singular values) show no differences.",reb_coarse,concur,0.0,0,0
2200,"Aside from empirically testing each network individually for amenability to truncation, we found no other way to check for that amenability.",reb_coarse,concur,0.0,0,0
2201,"> Authors report how wider networks perform best, and how deeper networks degrade performance.",reb_coarse,nonarg,2.0,2,2
2202,"Again, discussions are lacking, and it doesn’t seem the authors tried to understand why such behaviors were shown.",reb_coarse,nonarg,2.0,2,2
2203,"Even though this is mostly an empirical investigation, I think some more efforts should be put in understanding and explaining why some of those behaviors are shown, as I think it can bootstrap future work more easily.",reb_coarse,dispute,1.0,0,1
2204,-We are wary of explanations for which we do not have evidence.,reb_coarse,concur,0.0,0,0
2205,"For each of the modifications introduced in Section 3, we offer a succinct conjecture as to why that change improves performance, but we are not aware of any existing reliable, informative metric which we could employ to understand or trace the source of each observed behavior, particularly with respect to GAN stability or performance.",reb_coarse,concur,0.0,0,0
2206,"Regarding depth vs width: This paper is empirical, and we only briefly experimented with increasing depth analogously to increasing width.",reb_coarse,concur,0.0,0,0
2207,"While increasing width provided an immediate measurable benefit, increasing depth did not.",reb_coarse,concur,0.0,0,0
2208,We felt that it was better to report the results of this brief investigation than to omit it for a lack of investigatory depth.,reb_coarse,concur,0.0,0,0
2209,"> In Section 3.1 : “Across runs in Table 1, we observe that without Orthogonal Regularization, only 16% of models are amenable to truncation compared to 60% with Orthogonal Regularization.” For me, this is not particularly clear.",reb_coarse,nonarg,2.0,2,2
2210,Is this something the reader should understand from Table 1?,reb_coarse,nonarg,2.0,2,2
2211,"-This means that of all the models we trained for the study presented in Table 1 which did not use Orthogonal Regularization, only 16% were amenable to truncation.",reb_coarse,concur,0.0,0,0
2212,"Of all the models which we trained for the study presented in Table 2 which did use Orthogonal Regularization, 60% were amenable to truncation.",reb_coarse,concur,0.0,0,0
2213,"This is not reflected in Table 1, which is merely a presentation of how the introduced modifications impact performance.",reb_coarse,concur,0.0,0,0
2214,>I question the choice of sections chosen to be in the main paper/appendices.,reb_coarse,nonarg,2.0,2,2
2215,I greatly appreciated the negative results reported in the main text as well as in the appendices and this has significant value.,reb_coarse,nonarg,2.0,2,2
2216,"However, as this is to me mostly a detailed empirical investigation and presentation of high-performance GANs on large scales, I would be likely to share this with colleagues who want to tackle similar problems.",reb_coarse,nonarg,2.0,2,2
2217,"In this case, if future readers limit themselves to the main text, I think it can have more value to present some content form Appendix B and C than to have more than a full page on stability investigations and attempted tricks that turned out not to be used to reach maximal performance.",reb_coarse,nonarg,2.0,2,2
2218,"However I do not want to discourage publishing of negative results, and I definitely wish to see this investigation in the paper, but I merely question the positioning of such information.",reb_coarse,nonarg,2.0,2,2
2219,"With regard to my first negative point above about the lack of discussions, it seems the analysis of Section 4 is disproportionate compared to other places.",reb_coarse,nonarg,2.0,2,2
2220,-We appreciate this suggestion.,reb_coarse,nonarg,2.0,2,2
2221,"While we recognize that this paper generally has a strong focus on implementation details, we felt that this instability was one of the most salient behaviors we observed, and that future work would be best served by presenting our investigations and attempts to understand its source, even if these methods did not improve performance.",reb_coarse,dispute,1.0,1,1
2222,"The information in Appendix B and C is intended to be of interest to those who want to reproduce our experiments, so it largely comprises hyperparameters and architectural details that we felt were not necessary to understand the main results of the paper.",reb_coarse,concur,0.0,0,0
2223,">In Appendix F, Figure 20 d), the title seems wrong. It seems to report sigma^2 values, but the title says “losses”.",reb_coarse,nonarg,2.0,2,2
2224,"-Thanks! This was indeed an error, which we’ve corrected in the updated draft.",reb_coarse,concur,0.0,0,0
2225,>I would also be curious to see the proposed techniques applied on simpler datasets. Can this be useful for someone having less compute power and working on something similar to CelebA?,reb_coarse,nonarg,2.0,2,2
2226,-The goal of this work is to explore GANs at large scale; the exploration of small or medium scale models would indeed be interesting for another study.,reb_coarse,concur,0.0,0,0
2227,"Having said that, we do evaluate BigGAN on conditional CIFAR-10 (mentioned briefly in Appendix C.2) and obtain an IS of 9.22 and an FID of 14.73 without truncation, which to our knowledge are better than any published results.",reb_coarse,concur,0.0,0,0
2228,Thank you very much for your constructive comments.,reb_coarse,nonarg,2.0,2,2
2229,"First, with respect to baselines, we have updated the results tables to include the additional baselines mentioned, as well as runs for VAT(+EntMin) with lower numbers of labels on CIFAR-10.",reb_coarse,concur,0.0,0,0
2230,"After updating these baselines, we note that our method still achieves state-of-the-art performance in the regime where 1000 and 2000 labels are used for training on CIFAR-10, with and without data augmentation.",reb_coarse,dispute,1.0,0,1
2231,We have also updated the text to tone down the claims.,reb_coarse,concur,0.0,0,0
2232,"In addition, we note that the highest performance in many of the mentioned baselines (and with VAT) are obtained with a combination of multiple approaches.",reb_coarse,dispute,1.0,0,1
2233,"When our method is compared head-to-head against the proposed method in the mentioned papers, it is competitive and sometimes outperforms them, for instance, in experiments on CIFAR-10 with 4000 labels",reb_coarse,dispute,1.0,0,1
2234,With augmentation:,reb_coarse,nonarg,2.0,2,2
2235,Adversarial Dropout [1] (11.32) vs ours (11.79 +/- 0.25),reb_coarse,nonarg,2.0,2,2
2236,Without augmentation:,reb_coarse,nonarg,2.0,2,2
2237,Improved GAN + SNTG [2] (14.93) vs ours (14.34 +/- 0.17),reb_coarse,nonarg,2.0,2,2
2238,Defining the best combination of techniques to achieve the highest performance is an interesting direction of future work; our preliminary experiments combining Mean Teacher with manifold regularization have shown some improvements and we will include the results in the final version of the paper.,reb_coarse,concur,0.0,0,0
2239,"Second, with respect to novelty, we would like to re-iterate our contributions since they may not have been clear.",reb_coarse,nonarg,2.0,0,2
2240,"First, while manifold regularization has been explored in (Kumar et al 2017) and (Qi et al 2018), we proposed an efficient and effective approximation of manifold regularization that is far easier to compute than the involved method in (Kumar et al 2017).",reb_coarse,dispute,1.0,0,1
2241,"Moreover, we point out issues with the standard finite difference approximation to the Jacobian regularization and propose a solution to this problem by ignoring the magnitude of the gradient and using only the direction information.",reb_coarse,dispute,1.0,0,1
2242,"Moreover, we showed manifold regularization provides significant improvements to image quality and linked it to gradient penalties used for stabilizing GAN training, which were not shown by (Qi et al 2018).",reb_coarse,dispute,1.0,0,1
2243,We did try to use spectral normalization but did not observe any gains for semi-supervised learning.,reb_coarse,concur,0.0,0,0
2244,"Finally we would like to emphasize the conceptual differences between our method and other smoothing methods like spectral normalization - such methods perform isotropic regularization, whilst ours performs anisotropic smoothing along the manifold directions of generated data-points.",reb_coarse,concur,0.0,0,0
2245,We showed through experiments using (isotropic) ambient regularization that anisotropic regularization is more beneficial in the case of semi-supervised learning.,reb_coarse,concur,0.0,0,0
2246,Regarding comment 1: Thanks for recognizing the merit of our idea.,reb_coarse,nonarg,2.0,2,2
2247,"As also mentioned by Reviewer #2, the proposed MAD implicitly assumes that classifiers in the competition are reasonably accurate.",reb_coarse,dispute,1.0,0,1
2248,"Otherwise, the selected counterexamples may be less meaningful.",reb_coarse,dispute,1.0,0,1
2249,We will make this assumption explicit in the revised manuscript.,reb_coarse,concur,0.0,0,0
2250,"From this perspective (and other reasons mentioned in the discussion section), MAD should be viewed as complementary to, rather than a replacement for, the conventional accuracy comparison for image classification.",reb_coarse,concur,0.0,0,0
2251,"When two classifiers perform at a reasonable level and achieve very close accuracy numbers (e.g., VGG16BN and ResNet34 on ImageNet validation set), MAD provides the most efficient way of differentiating the two models by maximizing their discrepancies over a large-scale image set.",reb_coarse,concur,0.0,0,0
2252,We want to emphasize that MAD is especially useful on image classification tasks where most cutting-edge classifiers achieve very close performance.,reb_coarse,concur,0.0,0,0
2253,"In these situations, the MAD competition ranking, which is obtained by evaluating on corner examples searched from web-scale unlabeled dataset, is more convincing than something like 1% accuracy advantage on the validation set.",reb_coarse,concur,0.0,0,0
2254,"For problem domains where there are few sufficiently accurate models, we may still apply the underlying principle behind MAD to create adaptive test sets such that the strengths and weaknesses of the models are most easily revealed.",reb_coarse,concur,0.0,0,0
2255,"In those scenarios, we conjecture that we need increase k to a reasonably larger number, thus at the cost of efficiency.",reb_coarse,concur,0.0,0,0
2256,Regarding comment 2: Thanks for the comment.,reb_coarse,nonarg,2.0,2,2
2257,"As long as two (or multiple) models differ (even in slightly different ways), MAD provides the highly efficient way of spotting such differences by exploring a large-scale unlabelled dataset.",reb_coarse,dispute,1.0,0,1
2258,"However, these differences are less likely to be revealed using a fixed and small test set (i.e., they will probably have the same accuracy numbers as models to be compared are very similar and are biased in similar ways).",reb_coarse,dispute,1.0,0,1
2259,"For the extreme case that two models are exactly the same (i.e, they are biased in identical ways and make identical prediction errors), both MAD and traditional accuracy-based methods will draw the same conclusion - the two models have the same performance.",reb_coarse,dispute,1.0,0,1
2260,Accuracy-based evaluation methods arrive at this conclusion by comparing model predictions with ground truth labels and outputting the same accuracy numbers.,reb_coarse,dispute,1.0,0,1
2261,"In contrast, MAD arrives at the same conclusion without any human labeling since the set S for subjective testing is empty.",reb_coarse,dispute,1.0,0,1
2262,"So in this extreme case, both MAD and accuracy fail to compare those two models.",reb_coarse,dispute,1.0,1,1
2263,"In summary, to reliably compare the relative performance of computational models, all evaluation methodologies (including MAD) rely on the assumption that the models to be compared should be diverse to a certain extent, and the proposed MAD makes this assumption more explicit.",reb_coarse,nonarg,2.0,2,2
2264,"In fact, MAD makes the best use of model discrepancies (even if models are biased in very similar but not identical ways) to rank the model performance.",reb_coarse,nonarg,2.0,1,2
2265,"As a matter of fact, based on our experiments, we find that state-of-the-art ImageNet classifiers do have their own biases. (See figure 8 in the appendix.)",reb_coarse,nonarg,2.0,0,2
2266,Regarding comment 3: Thanks for the excellent question.,reb_coarse,nonarg,2.0,2,2
2267,We believe that the parameter k is task-dependent.,reb_coarse,concur,0.0,0,0
2268,"For problem domains where there are reasonably accurate models (e.g., imageNet classification in our example), we may obtain a stable ranking with a relative small k (e.g., k=15 in the imageNet classification example).",reb_coarse,concur,0.0,0,0
2269,"For problem domains where there are no good models, we may increase k to the limit of human labeling budget in order to obtain reasonable performance comparison.",reb_coarse,concur,0.0,0,0
2270,Regarding comment 4: Thanks for the comment.,reb_coarse,nonarg,2.0,2,2
2271,"In our current setting, we restrict the dataset D to the domain of interest that contain natural images of mainly 200 classes.",reb_coarse,concur,0.0,0,0
2272,"However, as the construction of D is noisy and coarse, D contains plenty of open-set images, which do not belong to any class of interest.",reb_coarse,concur,0.0,0,0
2273,"Since we do not perform any manually data screening at this stage, some of the open-set images may even be selected to construct the dataset S.",reb_coarse,concur,0.0,0,0
2274,"This means that although the selected open-set image is out of the domain of interest, the associated two classifiers make different, high-confident (with threshold set to 0.8), but incorrect predictions (Case III).",reb_coarse,concur,0.0,0,0
2275,"As a result, we consider it as a strong counterexample of the two classifiers.",reb_coarse,concur,0.0,0,0
2276,"Note that this situation rarely happens, at least in our experiments because the competing classifiers tend to give open-set images low-confidence, and therefore are automatically filtered out.",reb_coarse,concur,0.0,0,0
2277,We agree with the reviewer that selecting images that contain only one salient object requires a lot of human effort.,reb_coarse,concur,0.0,0,0
2278,So we did not eliminate Case I. It turns out that keeping Case I does not seem to affect the comparison and analysis of competing models.,reb_coarse,concur,0.0,0,0
2279,We thank the reviewer for a detailed review.,reb_coarse,nonarg,2.0,2,2
2280,"We agree with the reviewer that a uniqueness result based on the axioms is desirable, but we don’t have it.",reb_coarse,concur,0.0,0,0
2281,"While we’re able to show that the paths at the input and at the hidden layer must be coupled (i.e. non-oblivious), we just don’t understand the space of non-oblivious methods that well.",reb_coarse,concur,0.0,0,0
2282,"Mathematically, we don’t have a handle on how the path at the hidden layer can vary as the network below the hidden layer is changed.",reb_coarse,concur,0.0,0,0
2283,"Partition consistency is the only axiom about the network below the hidden layer, but it is not applicable to all networks.",reb_coarse,concur,0.0,0,0
2284,We probably need another axiom to prove uniqueness.,reb_coarse,concur,0.0,0,0
2285,Another key observation made by the reviewer is the interpretability vs importance of neurons.,reb_coarse,nonarg,2.0,2,2
2286,"While those are not the same, we demonstrate that conductance can give us some insights about the network (Sections 5.1 and 6.1).",reb_coarse,concur,0.0,0,0
2287,We thank the reviewer for the valuable feedback! We reply to the answers and comments in the order they were raised.,reb_coarse,nonarg,2.0,2,2
2288,"Note, that regarding the methodology there were some misunderstandings (which we try to avoid for future readers in the revised version).",reb_coarse,concur,0.0,0,0
2289,(1) The equations are indeed very related.,reb_coarse,concur,0.0,0,0
2290,"Note however, that In a standard Bayesian neural network (BNN), one would assume that \theta is a global random variable (i.e. does not depend on input x), whereas in the CDN, we assume that \theta depends on x and is thus a local random variable.",reb_coarse,concur,0.0,0,0
2291,"Furthermore, in a Bayesian setting p(theta|...) would play the role of a approximate posterior, which would require variational inference (VI), and thus a different objective,  to estimate it.",reb_coarse,concur,0.0,0,0
2292,(2) In Equation (4) we followed with  p(D | \psi) a standard notation for \sum_n p(y_n | x_n; \psi) (i.e. summation of Equation (3) wrt all data in D) which also can be found e.g. in the work of Graves (2011) [4] and Blundell et al. (2015) [5].,reb_coarse,concur,0.0,0,0
2293,"The objective we introduce for CDNs differs from the ELBO-based objective in VI in the way the logarithm is placed in the first term of the objective: in the ELBO we have a logarithm inside the expectation, while the logarithm is outside the expectation in the CDN objective (note however, that the sample-based approximations get equivalent if only one sample is used).",reb_coarse,concur,0.0,0,0
2294,"Furthermore, in the ELBO we have a fixed value of \lambda = 1.",reb_coarse,concur,0.0,0,0
2295,We added a new Section 4 in the revised version of the paper discussing these differences.,reb_coarse,concur,0.0,0,0
2296,"Moreover, we investigated the impact of the different objectives empirically and found that the CDN-based objective led to significantly better results, as shown in the newly added Section 6.4 in the revised manuscript.",reb_coarse,concur,0.0,0,0
2297,(3) Indeed we need the probabilistic version of hypernetworks to implement the model we described in Equation (3).,reb_coarse,dispute,1.0,0,1
2298,We just wanted to point out that this is in contrast to the vanilla  hypernetworks proposed by Ha et al. (2016) [1] and Jia et al.,reb_coarse,dispute,1.0,0,1
2299,(2016) [2] which would produce a point estimate for \theta.,reb_coarse,dispute,1.0,0,1
2300,(4) We used a matrix-variate normal (MVN) to reduce the parameters of the model.,reb_coarse,concur,0.0,0,0
2301,Using a diagonal MVN for X \in R^{p x q} one needs pq+p+q parameters.,reb_coarse,concur,0.0,0,0
2302,In contrast a fully-factorized diagonal Gaussian needs pq+pq.,reb_coarse,concur,0.0,0,0
2303,"But you are right, we could easily extend our approach to account for more flexible distributions by using a ""diagonal plus rank-one"" structure diag(a)+uu^T, with vectors a and u, as noted by Louizos and Welling ( 2016) [3] (the increase of parameters is negligible: adding additional vector u).",reb_coarse,concur,0.0,0,0
2304,We will investigate the benefits of more flexible mixing distributions in future work.,reb_coarse,concur,0.0,0,0
2305,(5) Thanks for this valuable comment!,reb_coarse,concur,0.0,0,0
2306,We have revised the toy experiments to include a heteroscedastic regression task (see Section 6.1.).,reb_coarse,concur,0.0,0,0
2307,It shows that CDNs are able to quantify the heteroscedastic aleatoric uncertainty.,reb_coarse,concur,0.0,0,0
2308,"However, we kept the OOD experiments on MNIST and notMNIST in the paper as well, since we consider it as very interesting that the CDN, while being designed for modelling aleatoric uncertainty, is very competitive on this task.",reb_coarse,concur,0.0,0,0
2309,"Moreover, we investigate the mixing distribution learned in Appendix G.",reb_coarse,concur,0.0,0,0
2310,"(6) Of course, you are right! Previously we showed the test accuracy in Appendix F.  To make it more directly accessible, we have now added the test accuracy achieved by the different models into the legends of the plots, showing that CDN achieves similar predictive power as the baselines.",reb_coarse,concur,0.0,0,0
2311,We now present the validation accuracy instead in Appendix F.,reb_coarse,concur,0.0,0,0
2312,"(7) Sorry, for this unfortunate formulation!",reb_coarse,concur,0.0,0,0
2313,"We observed that generally as \lambda increases, the uncertainty is increasing, while the accuracy is decreasing.",reb_coarse,concur,0.0,0,0
2314,Therefore a simple and effective heuristic for choosing \lambda is to look at the validation set of MNIST and choose the highest \lambda that still results in high accuracy (e.g. >. 0.97).,reb_coarse,concur,0.0,0,0
2315,We have made this procedure clear in the revised manuscript.,reb_coarse,concur,0.0,0,0
2316,References:,reb_coarse,nonarg,2.0,2,2
2317,"[1] Ha, David, Andrew Dai, and Quoc V. Le. ""Hypernetworks."" arXiv preprint arXiv:1609.09106 (2016).",reb_coarse,nonarg,2.0,2,2
2318,"[2] Jia, Xu, et al. ""Dynamic filter networks."" Advances in Neural Information Processing Systems. 2016.",reb_coarse,nonarg,2.0,2,2
2319,"[3] Louizos, Christos, and Max Welling. ""Structured and efficient variational deep learning with matrix gaussian posteriors."" International Conference on Machine Learning. 2016.",reb_coarse,nonarg,2.0,2,2
2320,"[4] Graves, A. (2011). Practical variational inference for neural networks. In Advances in neural information processing systems (pp. 2348-2356).",reb_coarse,nonarg,2.0,2,2
2321,"[5] Blundell, C., Cornebise, J., Kavukcuoglu, K. & Wierstra, D.. (2015). Weight Uncertainty in Neural Network. Proceedings of the 32nd International Conference on Machine Learning, in PMLR 37:1613-1622",reb_coarse,nonarg,2.0,2,2
2322,1. We apologize for typos and if any term is not defined at the appropriate places.,reb_coarse,nonarg,2.0,0,2
2323,We  fixed all the typos and define the abbreviation for IPM at the first occurrence.,reb_coarse,concur,0.0,0,0
2324,Please check the revision.,reb_coarse,concur,0.0,2,0
2325,"P and G, the elements of the divergence D(P||G) that appears in the first paragraph of section 3, is defined in the subsequent two sentences in the same paragraph.",reb_coarse,concur,0.0,0,0
2326,"By the notation G_theta(u) \sim p(theta), we mean that we want to train the generator G_theta such that when fed a random variable u \sim p(u), the distribution of G_theta(u) matches that of p(theta).",reb_coarse,concur,0.0,0,0
2327,"Sorry if it is confusing, but G_theta is not parameterized by theta, it just indicates that its the generator for theta. (Like G_x indicates that it is the generator for x).",reb_coarse,concur,0.0,0,0
2328,2. The training of G_theta is described in the subsection titled “Hierarchical Sampling”.,reb_coarse,concur,0.0,0,0
2329,"As correctly pointed out by the reviewer, that G_theta does not appear in the objective function (4).",reb_coarse,concur,0.0,0,0
2330,"Using (4), we train G_x and Q networks.",reb_coarse,concur,0.0,0,0
2331,"After training G_x and Q, we use trained Q to collect inferred Q(X), for each point cloud X.",reb_coarse,concur,0.0,0,0
2332,"Then we train the generator G_theta using ordinary WGAN formulation to produce samples from same distribution as that of the samples Q(X) for each point cloud X. In addition to such two step training, a joint training also works, but is slower computationally, thus we report only the two step training in the paper.",reb_coarse,concur,0.0,0,0
2333,"3. Quantitative evaluation of generative modeling performance is unfortunately very hard for real world problems like point clouds, which is the probable cause for it being missing from much of GAN literature.",reb_coarse,concur,0.0,0,0
2334,"Thus, to provide some quantitative results for generation, we resorted to the toy problem.",reb_coarse,concur,0.0,0,0
2335,"In the toy problem, we can accurately gauge the generation capabilities as can be seen from Figure 5.",reb_coarse,concur,0.0,0,0
2336,"(We did not explicitly provide numbers like KL divergence, as it is evident from the Figure that PC-GAN would be significantly better than AAEs if we evaluate the numbers.) The same protocol can be extended for measuring the quality of the final hierarchical sampling.",reb_coarse,concur,0.0,0,0
2337,"4. To showcase the effect of varying s, we chose the reasonable sized ModelNet10 dataset and ran for s=0, s=1, and three values s_1<s_2<s_3 in between.",reb_coarse,concur,0.0,0,0
2338,The results are as follows:,reb_coarse,concur,0.0,2,0
2339,D2F (Distance to Face)       Coverage,reb_coarse,concur,0.0,0,0
2340,s=0                        6.03E+00                     3.36E-01,reb_coarse,concur,0.0,0,0
2341,s1,reb_coarse,concur,0.0,2,0
2342,6.06E+00                     3.41E-01,reb_coarse,concur,0.0,0,0
2343,s2,reb_coarse,concur,0.0,2,0
2344,5.77E+00                     3.47E-01,reb_coarse,concur,0.0,0,0
2345,s3,reb_coarse,concur,0.0,2,0
2346,6.85E+00                     3.56E-01,reb_coarse,concur,0.0,0,0
2347,s=1,reb_coarse,concur,0.0,0,0
2348,9.19E+00                     3.67E-01,reb_coarse,concur,0.0,0,0
2349,"4. Yes the model nicely captures simple topological features of the object, like presence of holes versus being one solid object. Even in the latent space, objects with hole group together.",reb_coarse,concur,0.0,0,0
2350,We would like to thank Reviewer 1 for their review and constructive suggestions.,reb_coarse,nonarg,2.0,2,2
2351,Our responses inline:,reb_coarse,nonarg,2.0,2,2
2352,>Can you elaborate more on why BatchNorm statistics are computed across all devices as opposed to per-device? Was this crucial for best performance?,reb_coarse,nonarg,2.0,2,2
2353,-The primary reason is to ensure that training is invariant to the per-device batch size.,reb_coarse,concur,0.0,0,0
2354,"When scaling from resolution 128x128 to 256x256, we increase the number of devices but maintain the same overall batch size, reducing the per-device batch size.",reb_coarse,concur,0.0,0,0
2355,Cross-replica BatchNorm ensures that the smaller per-device batch size does not affect training.,reb_coarse,concur,0.0,0,0
2356,"Switching to per-device BatchNorm at 128x128 results in a performance drop, albeit not a crippling one: for a model which would otherwise get an IS of 92 and an FID of 9.5, switching to per-device BatchNorm results in an IS of 78 and FID of 13.",reb_coarse,concur,0.0,0,0
2357,>It is not clear if provided analysis for large-scale GANs apply for small-medium sized GANs.,reb_coarse,nonarg,2.0,2,2
2358,Providing such analysis would be also helpful for the community.,reb_coarse,nonarg,2.0,2,2
2359,-The goal of this work is to explore GANs at large scale; the exploration of small or medium scale models would indeed be interesting for another study.,reb_coarse,dispute,1.0,0,1
2360,"Having said that, we do evaluate BigGAN on conditional CIFAR-10 (mentioned briefly in Appendix C.2) and obtain an IS of 9.22 and an FID of 14.73 without truncation, which to our knowledge are better than any published results.",reb_coarse,nonarg,2.0,0,2
2361,">How do you see the impact of the suggested techniques on tackling harder data-modalities for GANs, e.g. text or sequential data in general?",reb_coarse,nonarg,2.0,2,2
2362,"-Any of the proposed techniques could be applied to standard GANs for text or other sequential data in principle, but we have not experimented with these applications ourselves.",reb_coarse,concur,0.0,0,0
2363,We thank the referee for finding our paper clearly written and in an interesting domain.,reb_coarse,nonarg,2.0,2,2
2364,"1. We are not training Restricted Boltzmann Machines (RBMs), but Boltzmann machines where the hidden units can be fully connected.",reb_coarse,dispute,1.0,0,1
2365,We have shown in our experiments (see Fig. 3) that using a single RBM as a pre-processor will not result in increased adversarial resistance.,reb_coarse,nonarg,2.0,0,2
2366,"A comparison of mean field training vs. constrastive divergence for RBMs has been made by [III,IV].",reb_coarse,nonarg,2.0,0,2
2367,"Nevertheless, we have added a comparison between our method and the exact solution for a small Boltzmann machine of 16 units in the appendix.",reb_coarse,concur,0.0,0,0
2368,"While we don't claim that this explains the performance of the method under all circumstances, it gives an indication of how well it works.",reb_coarse,nonarg,2.0,0,2
2369,We agree that a more thorough study of the training method would be desirable but in this article we are concentrating on reporting the results on increased adversarial resistance.,reb_coarse,nonarg,2.0,0,2
2370,We believe that these results should be interesting to the community even if some doubts about the training procedure remain.,reb_coarse,nonarg,2.0,2,2
2371,"Lastly, we want to obtain a differentiable building block that can be used in standard neural nets.",reb_coarse,nonarg,2.0,0,2
2372,The unrolling of the mean field iterations (see Fig. 1) provides a straightforward to achieve this.,reb_coarse,nonarg,2.0,0,2
2373,"Propagating a gradient through a sampling based building block, while possible, would be considerably harder.",reb_coarse,nonarg,2.0,0,2
2374,"2. In [III,IV] the authors have succesfully used a mean field approximation beyond the trivial first order to train RBMs.",reb_coarse,nonarg,2.0,2,2
2375,In [II] a first order approximation is used.,reb_coarse,nonarg,2.0,2,2
2376,In our approach we use the approximation up to fourth order in the coupling J.,reb_coarse,nonarg,2.0,0,2
2377,"3. The approach of the authors in [III,IV] and also our approach is based on free energy.",reb_coarse,nonarg,2.0,2,2
2378,The systematic expansion of the free energy in the coupling constant forms the basis of our approach.,reb_coarse,nonarg,2.0,0,2
2379,4. D is calculated as the relative entropy over a batch of 10000 examples.,reb_coarse,concur,0.0,0,0
2380,The reference probabilities are taken to be uniform and the model probabilities are calculated according to the procedure outlined in section 2.,reb_coarse,concur,0.0,0,0
2381,Due to the approximations involved it is possible that the sum of the model probabilities exceeds one.,reb_coarse,concur,0.0,0,0
2382,In this case we rescale the unclamped free energy to limit the total probability to one.,reb_coarse,concur,0.0,0,0
2383,We have added a note to that effect to the article.,reb_coarse,concur,0.0,0,0
2384,"5. We have included a comparison to the, to our knowledge, currently most adversarially resistant model on MNIST.",reb_coarse,concur,0.0,0,0
2385,Since our results are derived for MNIST we can only compare to methods in the literature that are evaluated on MNIST.,reb_coarse,nonarg,2.0,1,2
2386,We acknowledge that other methods perform very well on more sophisticated tasks and have added a reference.,reb_coarse,nonarg,2.0,0,2
2387,"6. While we have not explicitely labelled white box and black box attacks we are using a strong white box attack (gradient based) and the, to our knowledge, strongest black box attack (boundary method).",reb_coarse,concur,0.0,0,0
2388,We have added the labels in the text and Table 1 to make this more clear.,reb_coarse,concur,0.0,0,0
2389,7. We have added some more attacks on the most robust model.,reb_coarse,concur,0.0,0,0
2390,We completely agree that more experiments on other datasets are needed to show the universality of the method.,reb_coarse,dispute,1.0,0,1
2391,Due to the computational complexity this will need to remain a topic for a follow up article.,reb_coarse,concur,0.0,0,0
2392,"[I] Seyed-Mohsen Moosavi-Dezfooli, Ashish Shrivastava, Oncel Tuzel: Divide, Denoise, and Defend against Adversarial Attacks. arXiv 1802.06806 (2018).",reb_coarse,nonarg,2.0,2,2
2393,"[II] Ruslan Salakhutdinov, Geoffrey Hinton: Deep Boltzmann Machines. Proceedings of the Twelfth International Conference on Artificial Intelligence and Statistics, 448-455, (2009)",reb_coarse,nonarg,2.0,2,2
2394,"[III] Paweł Budzianowski. Training Restricted Boltzmann Machines Using High-Temperature Expansions. Master’s thesis, University of Cambridge, 2016.",reb_coarse,nonarg,2.0,2,2
2395,"[IV] Marylou Gabrié, Eric W. Tramel, and Florent Krzakala. Training restricted boltzmann machines via the Thouless-Anderson-Palmer free energy. CoRR, abs/1506.02914, 2015.",reb_coarse,nonarg,2.0,2,2
2396,We thank our second reviewer for his comments.,reb_coarse,nonarg,2.0,2,2
2397,We first refer to your main comments and then answer each point in part.,reb_coarse,nonarg,2.0,2,2
2398,The work of Lakshminarayanan et al. indeed showed that deterministic ensembles can improve on the performance of MC-dropout techniques and provides a foundation for ours.,reb_coarse,concur,0.0,0,0
2399,"And as Beluch et al. (2018) showed, this can be valuable in an active learning setting.",reb_coarse,concur,0.0,0,0
2400,"However, our work differs in two major ways:",reb_coarse,dispute,1.0,0,1
2401,i) We focus on showing the uncertainty representation in these methods suffer from overconfident predictions and that combining the two methods into a stochastic ensemble can be of great benefit and improve on the quality of the uncertainty.,reb_coarse,dispute,1.0,0,1
