,sentence,task,label,encoded,output,target
2343,* Side Notes (not affecting the review recommendation),pol,none,0.0,0,0
2344,I believe that the claim that “BN reduces covariate shift” (actively discussed in the intro) was an imprecise statement in the original work.,pol,none,0.0,1,0
2345,"Instead, BN should be able to quickly adapt to the covariate shift when it occurs.",pol,none,0.0,0,0
2346,"It achieves this by using the parameterization in which the mean and variance statistics of neurons (the quantities whose change is called the covariate shift) depend on variables that are local to the layer (gamma, beta in (1)) rather than on the cumulative effect of all of the preceding layers.",pol,none,0.0,0,0
2347,* Revision,pol,none,0.0,0,0
2348,I took into account the discussion and the newly added experiments and increased the score.,pol,none,0.0,0,0
2349,The experiments verify the proven effect and make the paper more substantial.,pol,pol_positive,3.0,3,3
2350,Some additional comments about experiments follow.,pol,none,0.0,0,0
2351,Training loss plots would be more clear in the log scale.,pol,pol_neutral,2.0,2,2
2352,"Comparison to ""SGD BN removed"" is not fair because the initialization is different (application of BN re-initializes weight scales and biases).",pol,pol_negative,1.0,1,1
2353,"The same initialization can be achieved by performing one training pass with BN with 0 learning rate and then removing it, see e.g. Gitman, I. and Ginsburg, B. (2017).",pol,none,0.0,0,0
2354,Comparison of batch normalization and weight normalization algorithms for the large-scale image classification.,pol,pol_neutral,2.0,0,2
2355,The use of Glorot uniform initializer is somewhat subtle.,pol,pol_negative,1.0,1,1
2356,"Since BN is used, Glorot initialization has no effect for a forward pass.",pol,none,0.0,0,0
2357,"However, it affects the gradient norm.",pol,none,0.0,0,0
2358,"Is there a rationale in this setting or it is just a more tricky method to fix the weight norm to some constant, e.g. ||w||=1?",pol,pol_neutral,2.0,2,2
2359,In this paper the authors introduce a new technique for softmax inference.,pol,none,0.0,0,0
2360,"In a multiclass setting, the idea is to take the output of a NN and turn it into a gating function to choose one expert.",pol,none,0.0,0,0
2361,"Then, given the expert, output a particular category.",pol,none,0.0,0,0
2362,The first level of sparsity comes from the first expert.,pol,none,0.0,0,0
2363,The second level of sparsity comes from every expert only outputting a limited set of output categories.,pol,none,0.0,0,0
2364,"The paper is easy to understand but several sections (starting from section 2) could use an english language review (e.g. ""search right"" -> ""search for the right"", ""predict next word"" -> ""predict the next word"", ...) In section 3, can you be more specific about the gains in training versus inference time?",pol,pol_negative,1.0,1,1
2365,I believe the results all relate to inference but it would be good to get an overview of the impact of training time as well.,pol,pol_negative,1.0,2,1
2366,You motivate some of the work by the fact that the experts have overlapping outputs.,pol,none,0.0,0,0
2367,Maybe in section 3.7 you can address how often that occurs as well?,pol,pol_negative,1.0,2,1
2368,Nits:,pol,none,0.0,0,0
2369,- it wasn't clear how the sparsity percentage on page 3 was defined?,pol,pol_negative,1.0,1,1
2370,- can you motivate why you are not using perplexity in section 3.2?,pol,pol_negative,1.0,2,1
2371,"In this paper, the authors focus on alleviating the catastrophic forgetting problem in continual learning.",pol,none,0.0,0,0
2372,The authors propose a discriminative variational autoencoder (DiVA) to solve this problem under the generative replay framework.,pol,none,0.0,0,0
2373,DiVA modifies the objective function of VAE by introducing an additional term that maximizes the mutual information between the latent variables and the class labels.,pol,none,0.0,0,0
2374,The authors do not thoroughly explain the motivation of this paper.,pol,pol_negative,1.0,1,1
2375,"The authors do not explicitly define continual learning, incremental learning, and catastrophic forgetting problem.",pol,pol_negative,1.0,1,1
2376,It is also not clear to me why these problems are important.,pol,pol_negative,1.0,1,1
2377,The idea that introduces labels in VAE is not novel.,pol,pol_negative,1.0,1,1
2378,"For example, Narayanaswamy et al. [1] also propose to utilize labels to VAE.",pol,pol_negative,1.0,0,1
2379,I do not understand why making use of labels is important for solving the catastrophic forgetting problem and how the labels are useful in the generative replay process.,pol,pol_negative,1.0,1,1
2380,It is also not clear to me how domain translation is relevant to continual learning.,pol,pol_negative,1.0,1,1
2381,"In terms of modeling, since the input into the prior network has finite possible discrete values, we do not need a fully connected network to generate $\hat{\mu}_c$ and $\hat{\sigma}_c$. Instead, we can directly optimize $\hat{\mu}_c$ and $\hat{\sigma}_c$ for each $c$ as parameters.",pol,pol_negative,1.0,0,1
2382,The paper provides some good experimental results.,pol,pol_positive,3.0,3,3
2383,But the problem settings are not clear to me.,pol,pol_negative,1.0,1,1
2384,I do not understand how the model is trained to solve multiple tasks.,pol,pol_negative,1.0,1,1
2385,Do the same model is trained for multiple tasks? Is each of the tasks trained sequentially or simultaneously?,pol,pol_negative,1.0,2,1
2386,It is also not clear to me why CIFAR datasets involve two domains and how these domains are relevant in each of the tasks.,pol,pol_negative,1.0,1,1
2387,"In summary, since DiVA gives a good experimental performance, the proposed method might be promising.",pol,pol_positive,3.0,3,3
2388,"However, it looks to me that the authors need to better explain the motivation of DiVA, the differences of DiVA from existing supervised VAE, and the experimental settings, before the acceptance of this paper.",pol,pol_negative,1.0,1,1
2389,References,pol,none,0.0,0,0
2390,"[1]Narayanaswamy, Siddharth, T. Brooks Paige, Jan-Willem Van de Meent, Alban Desmaison, Noah Goodman, Pushmeet Kohli, Frank Wood, and Philip Torr. ""Learning disentangled representations with semi-supervised deep generative models."" In Advances in Neural Information Processing Systems, pp. 5925-5935. 2017.",pol,none,0.0,0,0
2391,"In this paper, the authors presented a large experimental study of curiosity-driven reinforcement learning on various tasks.",pol,none,0.0,0,0
2392,"In the experimental studies, the authors also compared several feature space embedding methods, including identical mapping (pixels), random embedding, variational autoencoders and inverse dynamics features.",pol,none,0.0,0,0
2393,"The authors found that in many of the tasks, learning based on intrinsic rewards could generate good performance on extrinsic rewards, when the intrinsic rewards and extrinsic rewards are correlated.",pol,none,0.0,0,0
2394,"The authors also found that random features embedding, somewhat surprisingly, performs well in the tasks.",pol,none,0.0,0,0
2395,"Overall, the paper is well written with clarity.",pol,pol_positive,3.0,3,3
2396,Experimental setup is easy to understand.,pol,pol_positive,3.0,3,3
2397,"The authors provided code, which could help other researchers reproduce their result.",pol,pol_positive,3.0,3,3
2398,Weaknesses:,pol,none,0.0,0,0
2399,"1) as an experimental study, it would be valuable to compare the performance of curiosity-based learning versus learning based on well-defined extrinsic rewards.",pol,pol_neutral,2.0,2,2
2400,"The author is correct that in many tasks, well-behaved extrinsic rewards are hard to find.",pol,none,0.0,0,0
2401,"But for problems with well-defined extrinsic rewards, such a comparison could help readers understand the relative performance of curiosity-based learning and/or how much headroom there exists to improve the current methods.",pol,pol_neutral,2.0,2,2
2402,2) it is surprising that random features perform so well in the experiments.,pol,pol_positive,3.0,3,3
2403,"The authors did provide literature in classification that had similar findings, but it would be beneficial for the authors to explore reasons that random features perform well in reinforcement learning.",pol,pol_neutral,2.0,2,2
2404,This paper proposed a new pooling method (Frequency pooling) which is strict shift equivalent and anti-aliasing in theory.,pol,none,0.0,0,0
2405,"The authors first derived the theory of F-pooling to be optimal anti-aliasing down sampling and is shift-equivalent in sec 2, and then demonstrated the experimental results of 1D signals and image classification tasks.",pol,none,0.0,0,0
2406,The experimental results are actually less impressive than what are claimed in contribution and conclusion.,pol,pol_negative,1.0,1,1
2407,"The authors stated that ""F-pooling remarkably increases accuracy and robustness w.r.t. shifts of moderns CNNs""; however, in Table 1-3, the winning margin of accuracy is actually quite small (<2%), and the consistency (<3.5% compared to the second best baseline except resnet-18 on CIFAR 100 has large improvement ~7-8%).",pol,pol_negative,1.0,1,1
2408,Questions:,pol,none,0.0,0,0
2409,"1. For the experiment of 1D signal on sine wave, the AA-pooling and F-pooling give the same result?",pol,pol_negative,1.0,2,1
2410,"2. Compared to AA-pooling, it seems that F-pooling has a better theoretical guarantee (i.e. the optimal anti-aliasing down sampling operation given U).",pol,pol_positive,3.0,0,3
2411,"But other than this, the empirical performance seem not showing particular advantage over AA-pooling.",pol,pol_negative,1.0,1,1
2412,Are there any other advantages for F-pooling s.t. people might want to use it as opposed to AA-pooling?,pol,pol_negative,1.0,2,1
2413,3. What are the limitations of the F-pooling? It is good to me that the authors discuss one limitation on the imaginary part of output and I would like to hear more on other potential limitations for this method.,pol,pol_negative,1.0,2,1
2414,"- also, if the authors can explain more on sec 2.5 it will be helpful. If we simply ignore the imaginary part, although the theory is not applicable, but what would the empirical performance be?",pol,pol_negative,1.0,2,1
2415,This paper presents a new way to represent a dense matrix in a compact format.,pol,none,0.0,0,0
2416,"First, the method prunes a dense matrix based on the Viterbi-based pruning.",pol,none,0.0,0,0
2417,"Then, the pruned matrix is quantized with alternating multi-bit quantization.",pol,none,0.0,0,0
2418,"Finally, the binary vectors produced by the quantization algorithm are further compressed with the Viterbi-based algorithm.",pol,none,0.0,0,0
2419,It spots the problem of each existing approach and solve the problems by combining each method.,pol,none,0.0,0,0
2420,The combination is new and the result is encouraging.,pol,pol_positive,3.0,3,3
2421,I find this paper is interesting and I like the strong results.,pol,pol_positive,3.0,3,3
2422,It is an interesting combination of methods.,pol,pol_positive,3.0,3,3
2423,"However, the experiments are not enough to show that the proposed method is really needed to achieve the results. If these are answered well, I'd be happy to change my evaluation.",pol,pol_neutral,2.0,2,2
2424,1. The method should be compared with other combinations of components.,pol,pol_neutral,2.0,1,2
2425,"At least, it should be compared with ""Multi-bit quantization only (Xu et al., 2018)"" and ""Multi-bit-quantization + Viterbi-based binary code encoding"".",pol,pol_neutral,2.0,1,2
2426,"2. The experiments with ""Don't Care"" should go to the experiment section, and the end-to-end results should be present but not the ratio of incorrect bits.",pol,pol_neutral,2.0,2,2
2427,"3. Similarly, the paper will become stronger if it has some experimental results that compare quantization methods.",pol,pol_neutral,2.0,1,2
2428,In Section 3.3.,pol,none,0.0,0,0
2429,", it mentions that the conventional k-bit quantization was tried and significant accuracy drops were observed.",pol,none,0.0,0,0
2430,I feel that this is a kind of things which support the proposed method if it is properly assessed.,pol,none,0.0,0,0
2431,"4. When you say ""slow"" form something and propose a method to address it, I'd like to see some benchmark numbers. There is an experiment with simulation, but that does not seem to simulate the slow ""sequential sparse matrix decoding process"".",pol,none,0.0,1,0
2432,Minor comments:,pol,none,0.0,0,0
2433,* It was a bit hard to understand how a matrix is processed through the flowchart in Fig. 1 at first glance.,pol,pol_neutral,2.0,1,2
2434,It would help readers to understand it better if it has a corresponding figure which shows how a matrix is processed through the flowchart.,pol,pol_neutral,2.0,2,2
2435,"This paper proposes meta dropout, which leverages adaptive dropout training for regularizing gradient based meta learning models, e.g., MAML and MetaSGD.",pol,none,0.0,0,0
2436,Experiments on few shot learning show that meta dropout achieves better performance.,pol,pol_positive,3.0,0,3
2437,"Overally, I think this paper is well motivated and experiments on few shot learning are impressive.",pol,pol_positive,3.0,3,3
2438,I have only two major concerns.,pol,none,0.0,0,0
2439,"1. Sec 3.2. According to my understanding, Meta dropout introduces a learnable prior for latent $z$, but the training objective does not require posterior inference and thus no variational inference is needed.",pol,none,0.0,0,0
2440,"I think it is ok to say that meta dropout tries to optimize a lower bound of log p(Y|X;\theta,\phi^*), but meta dropout does not regularize the variational framework because there is no variational inference framework.",pol,pol_neutral,2.0,1,2
2441,2.,pol,none,0.0,0,0
2442,Experiments on adversarial robustness can be further improved.,pol,pol_neutral,2.0,2,2
2443,(1) the settings and the analysis of adversarial robustness experiment can be discussed in details.,pol,pol_neutral,2.0,2,2
2444,"For example, how to build ''adversarial learning baseline'' in meta learning settings and why the result implies the perturbation directions for generalization and robustness relates to each other; (2) how other regularization methods (e.g., Mixup, VIB and Information dropout) perform on adversarial robustness? Does Meta dropout performs better than them?",pol,pol_neutral,2.0,1,2
2445,"(3) FGSM is a quite weak adversarial attack method, which makes evaluating adversarial robustness on FGSM may be misleading.",pol,pol_negative,1.0,1,1
2446,"I suggest trying some other STOA attack methods (e.g., iterative methods).",pol,pol_neutral,2.0,2,2
2447,Some typos:,pol,none,0.0,0,0
2448,"Page 3, Regularization methods, 3rd line, ````wwwdiscuss",pol,pol_neutral,2.0,2,2
2449,"Page 7, 2nd line from the bottom, FSGM->FGSM",pol,pol_neutral,2.0,2,2
2450,I read the other reviewers' comments as well as the rebuttal.,pol,none,0.0,0,0
2451,"I think that the other reviewers make a number of valid points, especially with regards to the theoretical analysis of the paper.",pol,none,0.0,0,0
2452,"Therefore, I do not feel confident in championing this paper.",pol,none,0.0,1,0
2453,PS: I am downgrading my confidence in my evaluation.,pol,none,0.0,0,0
2454,---,pol,none,0.0,0,0
2455,Paper 93 proposes an empirical evaluation of the memorization properties of convnets.,pol,none,0.0,0,0
2456,"More specifically, it evaluates three aspects:",pol,none,0.0,0,0
2457,-,pol,none,0.0,0,0
2458,First it evaluates whether convnets can learn to distinguish images from two different sets by training a binary classifier.,pol,none,0.0,0,0
2459,"The conclusion is that, indeed, deep convnets can learn to make such a decision. As could be guessed from intuition, the larger the capacity of the network and the smaller the size of the sets, the higher the accuracy.",pol,none,0.0,0,0
2460,-,pol,none,0.0,0,0
2461,"Second, it evaluates whether we can detect that a group of samples of a dataset was used to train a model.",pol,none,0.0,0,0
2462,"For this purpose, it is proposed to compute the distribution of maximal activation scores of the output softmax layer and to make use of the Kolmogorov-Smirov distance between the cumulative distributions.",pol,none,0.0,0,0
2463,It is shown experimentally that one can detect (even partial) leakage with such a technique.,pol,none,0.0,0,0
2464,-,pol,none,0.0,0,0
2465,"Third, it evaluates whether we can detect that a single images was used to train a convnet.",pol,none,0.0,0,0
2466,Two simple techniques are proposed.,pol,none,0.0,0,0
2467,The first one considers that a sample is part of the training set if it correctly classified.,pol,none,0.0,0,0
2468,The second one considers that a sample is part of the training set if its loss is below a threshold.,pol,none,0.0,0,0
2469,It is shown experimentally that one can make such a decision with moderate accuracy.,pol,none,0.0,0,0
2470,On the positive side:,pol,none,0.0,0,0
2471,-	This is a topic that should be of broad interest to the ICLR community.,pol,pol_positive,3.0,3,3
2472,-	The paper is generally well-written.,pol,pol_positive,3.0,3,3
2473,-	The experiments are reported on large-scale datasets on high-capacity networks which is more realistic than small-scale settings.,pol,pol_positive,3.0,3,3
2474,On the negative side:,pol,none,0.0,0,0
2475,-,pol,none,0.0,0,0
2476,It is unclear whether the data augmentation techniques is applied only at training time or also at test time.,pol,pol_negative,1.0,1,1
2477,"In other words: at test time, do you present the original images only or transformed images too?",pol,pol_negative,1.0,2,1
2478,"-	In section 4, it is unclear why only the maximal activation of the softmax layer is used to characterize a sample? Why not considering the full distribution that should contain richer information? Why just focusing on the output layer and why not using the info available at intermediate layers?",pol,pol_negative,1.0,1,1
2479,-	Section 5 is somewhat less clear than the previous sections.,pol,pol_negative,1.0,1,1
2480,"The authors should more clearly define what the private, public and evaluation sets are, right from the beginning.",pol,pol_negative,1.0,1,1
2481,The purpose of the public set is explained only in section 5.2.,pol,pol_negative,1.0,1,1
2482,-	The experimental results of section 5.2 are somewhat disappointing.,pol,pol_negative,1.0,1,1
2483,"Even with no data augmentation, and even with the original networks, membership can only be assessed with a 90% accuracy.",pol,pol_negative,1.0,1,1
2484,"Results are much lower in less favorable cases, sometimes close to random (see last line of Table 3).",pol,pol_negative,1.0,1,1
2485,This seems to be too low to be of practical use.,pol,pol_negative,1.0,1,1
2486,This might be because the Bayes and MAT attacks are too simplistic.,pol,pol_negative,1.0,1,1
2487,"Again, why not using the distribution of the outputs of all layers? Why focusing only on the output of the last layer?",pol,pol_negative,1.0,1,1
2488,The authors argue that not knowing the distribution of rewards observed in the policy gradient algorithm hinders learning (and the tuning process).,pol,none,0.0,0,0
2489,"They propose to replace the reward term in the policy gradient algorithm with its centered empirical cumulative distribution, which has a fixed and known U[-1, 1] distribution.",pol,none,0.0,0,0
2490,"They test their methods on a toy task that consists in finding inclusion maximal cliques (which tests for local optimality) against REINFORCE (including their variants: centering the rewards with a mean baseline or normalizing them), the cross-entropy method and Exp3.",pol,none,0.0,0,0
2491,I think that the current draft lacks strong experimental results to properly demonstrate the usefulness of the method.,pol,pol_negative,1.0,1,1
2492,"The method is only evaluated on a single task and many confounding variables (the design of the reward function, factorizing the parametric distribution into marginals, reporting results for a single (non-tuned?) learning rate, etc.) make evaluation difficult.",pol,pol_negative,1.0,1,1
2493,The usefulness of the approach is also lessened by the greater importance of the choice of the optimizer.,pol,pol_negative,1.0,1,1
2494,I would like the method to be applied on other domains such as continuous non-convex optimization and reinforcement learning.,pol,pol_neutral,2.0,2,2
2495,"Additionally, I find the motivation for caring about local optimality unconvincing.",pol,pol_negative,1.0,1,1
2496,I take exception that people care more about local optimality than the actual objective.,pol,none,0.0,0,0
2497,"From a practical point of view, local optimality is a mean (that can be achieved via heuristic algorithms) to an end (the objective itself).",pol,none,0.0,0,0
2498,"This also holds for k-means, which is usually run multiple times with different starting conditions.",pol,none,0.0,0,0
2499,Some comments:,pol,none,0.0,0,0
2500,- Table 3 is a bit confusing as-is (lower is only better when controlling on the quality of the best sample.,pol,pol_negative,1.0,1,1
2501,e.g: REINFORCE has lower best-sample to total-sample ratio but its solutions are worse),pol,pol_negative,1.0,1,1
2502,- It isn't clear from the tables that OCE_0.1 outperforms REINFORCE_Z (as is mentioned in the discussion).,pol,pol_negative,1.0,1,1
2503,"- The paper should refer to 1) the reward shaping literature, 2) the growing line of works concerned with control variates for REINFORCE (such as VIMCO, MuProp, REBAR) and 3) the growing line of works concerned about combinatorial optimization with reinforcement learning (Neural Combinatorial Optimization with Reinforcement Learning, etc.)",pol,pol_negative,1.0,1,1
2504,- I would also encourage the authors to come up with a more descriptive name for the approach.,pol,pol_neutral,2.0,2,2
2505,* Strengths:,pol,none,0.0,0,0
2506,- The paper gives theoretical insight into why Batch Normalization is useful in making neural network training more robust and is therefore an important contribution to the literature.,pol,none,0.0,0,0
2507,"- While the actual arguments are somewhat technical as is expected from such a paper, the motivation and general strategy is very easy to follow and insightful.",pol,pol_positive,3.0,3,3
2508,* Weaknesses:,pol,none,0.0,0,0
2509,"- The bounds do not immediately apply in the batch normalization setting as used by neural network practitioners, however there are practical ways to link the two settings as pointed out in section 2.4",pol,pol_neutral,2.0,0,2
2510,"- As the authors point out, the idea of using a batch-normalization like strategy to set an adaptive learning rate has already been explored in the WNGrad paper.",pol,none,0.0,0,0
2511,However it is valuable to have a similar analysis closer to the batch normalization setting used by most practitioners.,pol,pol_positive,3.0,3,3
2512,"- Currently there is no experimental evaluation of the claims, which would be valuable given that the setting doesn't immediately apply in the normal batch normalization setting.",pol,pol_neutral,2.0,2,2
2513,I would like to see evidence that the main benefit from batch normalization indeed comes from picking a good adaptive learning rate.,pol,pol_neutral,2.0,2,2
2514,"Overall I recommend publishing the paper as it is a well-written and insightful discussion of batch normalization. Be aware that I read the paper and wrote this review on short notice, so I didn't have time to go through all the arguments in detail.",pol,pol_positive,3.0,3,3
2515,The paper introduces a generative model for video prediction.,pol,none,0.0,0,0
2516,The originality stems from a new training criterion which combines a VAE and a GAN criteria.,pol,none,0.0,0,0
2517,"At training time, the GAN and the VAE are trained simultaneously with a shared generator; at test time, prediction conditioned on initial frames is performed by sampling from a latent distribution and generating the next frames via an enhanced conv LST .",pol,none,0.0,0,0
2518,Evaluations are performed on two movement video datasets classically used for benchmarking  this task - several quantitative evaluation criteria are considered.,pol,none,0.0,0,0
2519,The paper clearly states the objective and provides a nice general description of the method.,pol,pol_positive,3.0,3,3
2520,The proposed model extends previous work by adding an adversarial loss to a VAE video prediction model.,pol,pol_positive,3.0,0,3
2521,The evaluation compares different variants of this model to two recent VAE baselines.,pol,pol_positive,3.0,0,3
2522,A special emphasis is put on the quantitative evaluation: several criteria are introduced for characterizing different properties of the models with a focus on diversity.,pol,pol_positive,3.0,3,3
2523,"w.r.t. the baselines, the model behaves well for the “realistic” and “diversity” measures.",pol,none,0.0,3,0
2524,The results are more mitigated for measures of accuracy.,pol,none,0.0,0,0
2525,"As for the qualitative evaluation, the model corrects the blurring effect of the reference SV2P baseline, and produces quite realistic predictions on these datasets.",pol,pol_positive,3.0,3,3
2526,The difference with the other reference model (SVG) is less clear.,pol,pol_negative,1.0,1,1
2527,"While the general description of the model is clear, details are lacking.",pol,pol_negative,1.0,1,1
2528,"It would probably help to position the VAE component more precisely w.r.t. one of the two baselines, by indicating the differences.",pol,pol_negative,1.0,2,1
2529,This would also help to explain the difference of performance/ behavior  w.r.t. these models (Fig. 5).,pol,none,0.0,0,0
2530,"It seems that the discriminator takes a whole sequence as input, but some precision on how this done could be added.",pol,pol_negative,1.0,1,1
2531,"Similarly, you did not indicate what the deterministic version of your model is.",pol,pol_negative,1.0,1,1
2532,The generator model with its warping component makes a strong hypothesis on the nature of the videos: it seems especially well suited for translations or for other simple geometric transformations characteristics of the benchmarking videos .,pol,pol_positive,3.0,3,3
2533,Could you comment on the importance of this component? Did you test the model on other types of videos where this hypothesis is less relevant?,pol,pol_neutral,2.0,2,2
2534,It seems that the baseline SVG makes use of simpler ConLSTM for example.,pol,none,0.0,0,0
2535,The description of the generator in the appendix is difficult to follow.,pol,pol_negative,1.0,1,1
2536,"I missed the point in the following sentence: “For each one-step prediction, the network has the freedom to choose to copy pixels from the previous frame, used transformed versions of the previous frame, or to synthesize pixels from scratch” .",pol,none,0.0,0,0
2537,"Also, it is not clear from the discussion on z, whether sampling is performed once for each video of for each frame.",pol,pol_negative,1.0,1,1
2538,"Overall, the paper proposes an extension of VAE based video prediction models and produces an extensive evaluation.",pol,none,0.0,0,0
2539,"While the model seems to perform well, the originality and the improvement w.r.t. baselines are somewhat limited.",pol,pol_negative,1.0,1,1
2540,This paper presents  a controllable model from a video of a person performing a certain,pol,none,0.0,0,0
2541,"activity. It generates novel image sequences of that person, according",pol,none,0.0,0,0
2542,"to user-defined control signals, typically marking the displacement of the moving",pol,none,0.0,0,0
2543,"body. The generated video can have an arbitrary background, and effectively",pol,none,0.0,0,0
2544,capture both the dynamics and appearance of the person.,pol,none,0.0,0,0
2545,"It has two networks, Pose2Pose, and Pose2Frame.",pol,none,0.0,0,0
2546,The overall pipeline makes sense; and the paper is well written.,pol,pol_positive,3.0,3,3
2547,"The main problems come from the experiments, which I would ask for more things.",pol,pol_negative,1.0,1,1
2548,"It has two components, i.e., Pose2Pose and Pose2Frame.",pol,none,0.0,0,0
2549,So how importance of each component to the whole framework? I would ask for the ablation study/additional experiments of using each component.,pol,pol_negative,1.0,1,1
2550,How about combining only Pose2Pose/ Pose2Frame  with pix2pixHD? Whether the performance can get improved?,pol,pol_negative,1.0,2,1
2551,"The paper first provides a generalization bounds for adversarial training, showing that the error bound depends on Lipschitz constant.",pol,none,0.0,0,0
2552,This motivates the use of spectral regularization (similar to Miyato et al 2018) in adversarial training.,pol,none,0.0,0,0
2553,"Using spectral regularization to improve robustness is not new, but it's interesting to combine spectral regularization and adversarial training.",pol,none,0.0,0,0
2554,Experimental results show significant improvement over vanilla adversarial training.,pol,pol_positive,3.0,3,3
2555,The paper is nicely written and the experimental results are quite strong and comprehensive. I really like the paper but I have two questions about the results:,pol,pol_positive,3.0,3,3
2556,1. The numbers reported in Figure 5 do not match with the performance of adversarial training in previous paper.,pol,none,0.0,1,0
2557,"In PGM L_inf adversarial training/attack (column 3 of Figure 5), the prediction accuracy is roughly 50% under 0.1 infinity norm perturbation.",pol,none,0.0,0,0
2558,"However, previous papers (e.g., ""Obfuscated Gradients Give a False Sense of Security"") reported 55% accuracy under 0.031 infinity norm perturbation.",pol,none,0.0,0,0
2559,I wonder why the numbers are so different.,pol,pol_neutral,2.0,2,2
2560,"Maybe it's because of different scales? Previous works usually scale each pixel to [0,1] or [-1,1], maybe the authors use the [0, 255] scale? But 0.1/255 will be much smaller than 0.031.",pol,pol_neutral,2.0,2,2
2561,"Another factor might be the model structure. If Alexnet has much lower accuracy, it's probably worthwhile to conduct experiments on the same structure with previous works (Madry et al and Athalye et al) to make the conclusion more clear.",pol,none,0.0,1,0
2562,2. What's the training time of the proposed method compared with vanilla adversarial training?,pol,pol_neutral,2.0,2,2
2563,3. The idea of using SN to improve robustness has been introduced in the following paper:,pol,none,0.0,0,0
2564,"""Lipschitz-Margin Training: Scalable Certification of Perturbation Invariance for Deep Neural Networks""",pol,none,0.0,0,0
2565,(but this paper did not combine it with adv training).,pol,none,0.0,0,0
2566,Summary:,pol,none,0.0,0,0
2567,This paper is built on the top of DNC model.,pol,none,0.0,0,0
2568,"Authors observe a list of issues with the DNC model: issues with deallocation scheme, issues with the blurring of forward and backward addressing, and issues in content-based addressing.",pol,none,0.0,0,0
2569,Authors propose changes in the network architecture to solve all these three issues.,pol,none,0.0,0,0
2570,"With toy experiments, authors demonstrate the usefulness of the proposed modifications to DNC.",pol,none,0.0,0,0
2571,The improvements are also seen in more realistic bAbI tasks.,pol,none,0.0,0,0
2572,Major Comments:,pol,none,0.0,0,0
2573,The paper is well written and easy to follow.,pol,pol_positive,3.0,3,3
2574,The proposed improvements seem to result in very clear improvements.,pol,pol_positive,3.0,3,3
2575,The proposed improvements also improve the convergence of the model.,pol,pol_positive,3.0,3,3
2576,I do not have any major concerns about the paper.,pol,none,0.0,0,0
2577,I think that contributions of the paper are good enough to accept the paper.,pol,none,0.0,0,0
2578,I also appreciate that the authors have submitted the code to reproduce the results.,pol,pol_positive,3.0,3,3
2579,I am curious to know if authors observe similar convergence gains in bAbI tasks as well. Can you please provide the mean learning curve for bAbI task for DNC vs proposed modifications?,pol,pol_neutral,2.0,2,2
2580,Summary,pol,none,0.0,0,0
2581,This paper proposes a meta-learning framework that leverages unlabeled data by learning the graph-based label propogation in an end-to-end manner.,pol,none,0.0,0,0
2582,The proposed approaches are evaluated on two few-shot datasets and achieves the state-of-the-art results.,pol,none,0.0,0,0
2583,Pros.,pol,none,0.0,0,0
2584,-This paper is well-motivated.,pol,pol_positive,3.0,3,3
2585,Studying label propagation in the meta-learning setting is interesting and novel.,pol,pol_positive,3.0,3,3
2586,"Intuitively, transductive label propagation should improve supervised learning when the number of labeled instances is low.",pol,none,0.0,0,0
2587,"-The empirical results show improvement over the baselines, which are expected.",pol,pol_positive,3.0,3,3
2588,Cons.,pol,none,0.0,0,0
2589,-Some technical details  are missing.,pol,pol_negative,1.0,1,1
2590,"In Section 3.2.2, the authors only explain how they learn example-based \sigma, but details on how to make graph construction end-to-end trainable are missing.",pol,pol_negative,1.0,1,1
2591,Constructing the full weight matrix requires the whole dataset as input and selecting k-nearest neighbor is a non-differentiable operation. Can you give more explanations?,pol,pol_neutral,2.0,2,2
2592,-Does episode training help label propagation? How about the results of label propagation without the episode training?,pol,pol_neutral,2.0,2,2
2593,[Summary]:,pol,none,0.0,0,0
2594,This paper tackles the problem of automatic robot design.,pol,none,0.0,0,0
2595,The most popular approach to doing this has been evolutionary methods which work by evolving morphology of agents in a feed-forward manner using a propagation and mutation rules.,pol,none,0.0,0,0
2596,This is a non-differentiable process and relies on maintaining a large pool of candidates out of which best ones are chosen with the highest fitness.,pol,none,0.0,0,0
2597,"In robot design for a given task using rewards, training each robot design using RL with rewards is an expensive process and not scalable.",pol,none,0.0,0,0
2598,This paper uses graph network to train each morphology using RL.,pol,none,0.0,0,0
2599,"Thereby, allowing the controller to share parameters and reuse information across generations.",pol,none,0.0,0,0
2600,This expedites the score function evaluation improving the time complexity of the evolutionary process.,pol,none,0.0,0,0
2601,[Strengths]:,pol,none,0.0,0,0
2602,This paper shows some promise when graph network-based controllers augmented with evolutionary algorithms.,pol,pol_positive,3.0,0,3
2603,Paper is quite easy to follow.,pol,pol_positive,3.0,3,3
2604,[Weaknesses and Clarifications]:,pol,none,0.0,0,0
2605,=> Robot design area has been explored extensively in classical work of Sims (1994) etc. using ES.,pol,none,0.0,0,0
2606,"Given that, the novelty of the paper is fairly incremental as it uses NerveNet to evaluate fitness and ES for the main design search.",pol,pol_negative,1.0,1,1
2607,=> Environment: The experimental section of the paper can be further improved.,pol,pol_negative,1.0,2,1
2608,"The approach is evaluated only in three cases: fish, walker, cheetah. Can it be applied to more complex morphologies? Humanoid etc. maybe?",pol,pol_neutral,2.0,2,2
2609,=> Baselines: The comparison provided in the paper is weak.,pol,pol_negative,1.0,1,1
2610,"At first, it compares to random graph search and ES.",pol,none,0.0,0,0
